,ID_REF,PROBE_ID,IDENTIFIER
2549,1555757_at,2549,C7orf34
2550,1555758_a_at,2550,CDKN3
2551,1555759_a_at,2551,CCL5
2552,1555760_a_at,2552,RBM15
2553,1555761_x_at,2553,RBM15
2554,1555762_s_at,2554,RBM15
2555,1555763_x_at,2555,MKL1
2556,1555764_s_at,2556,TIMM10
2557,1555765_a_at,2557,GNG4
2558,1555766_a_at,2558,GNG2
2559,1555772_a_at,2559,CDC25A
2560,1555773_at,2560,BPIFC
2561,1555774_at,2561,ZAR1
2562,1555775_a_at,2562,ZAR1
2563,1555777_at,2563,POSTN
2564,1555778_a_at,2564,POSTN
2565,1555779_a_at,2565,CD79A
2566,1555780_a_at,2566,RHEB
2567,1555781_at,2567,PQLC2
2568,1555783_x_at,2568,PQLC2
2569,1555784_s_at,2569,IRAK1
2570,1555785_a_at,2570,XRN1
2571,1555786_s_at,2571,LINC00520
2572,1555787_at,2572,C11orf63
2573,1555788_a_at,2573,TRIB3
2574,1555789_s_at,2574,PHF23
2575,1555790_a_at,2575,TMEM192
2576,1555792_a_at,2576,CCDC116
2577,1555793_a_at,2577,ZFP82
2578,1555794_at,2578,ARL17B
2579,1555797_a_at,2579,ARPC5
2580,1555798_at,2580,LOC400692
2581,1555799_at,2581,FCRL5
2582,1555800_at,2582,ZNF385B
2583,1555801_s_at,2583,ZNF385B
2584,1555803_a_at,2584,C11orf57
2585,1555804_a_at,2585,MAP3K19
2586,1555807_a_at,2586,MOG
2587,1555808_a_at,2587,EXD2
2588,1555809_at,2588,CRISPLD2
2589,1555811_at,2589,ARHGDIB
2590,1555812_a_at,2590,ARHGDIB
2591,1555814_a_at,2591,RHOA
2592,1555815_a_at,2592,L3MBTL2
2593,1555816_at,2593,THSD4
2594,1555817_s_at,2594,THSD4
2595,1555819_s_at,2595,SAMD14
2596,1555820_a_at,2596,MKS1
2597,1555821_a_at,2597,AKT1S1
2598,1555822_at,2598,FAM138E
2599,1555823_at,2599,PACS2
2600,1555824_a_at,2600,PACS2
2601,1555826_at,2601,BIRC5
2602,1555827_at,2602,CCNL1
2603,1555829_at,2603,ESYT2
2604,1555830_s_at,2604,ESYT2
2605,1555831_s_at,2605,LRRC41
2606,1555832_s_at,2606,KLF6
2607,1555833_a_at,2607,IRGQ
2608,1555834_at,2608,UCHL1
2609,1555836_at,2609,POLR2B
2610,1555837_s_at,2610,POLR2B
2611,1555839_a_at,2611,C3orf79
2612,1555841_at,2612,MSANTD3
2613,1555842_at,2613,CYTH2
2614,1555843_at,2614,HNRNPM
2615,1555844_s_at,2615,HNRNPM
2616,1555845_at,2616,1555845_at
2617,1555846_a_at,2617,1555846_a_at
2618,1555847_a_at,2618,MIR24-2
2619,1555848_at,2619,RBM18
2620,1555851_s_at,2620,SEPW1
2621,1555852_at,2621,PSMB8-AS1
2622,1555853_at,2622,PSMB8-AS1
2623,1555854_at,2623,LOC101930400
2624,1555855_at,2624,AKR1C1
2625,1555856_s_at,2625,AKR1C1
2626,1555858_at,2626,THUMPD3-AS1
2627,1555860_x_at,2627,THUMPD3-AS1
2628,1555862_s_at,2628,MICALL2
2629,1555864_s_at,2629,PDHA1
2630,1555865_at,2630,TOLLIP-AS1
2631,1555866_a_at,2631,HEXDC
2632,1555867_at,2632,GNG4
2633,1555868_at,2633,LOC100507477
2634,1555869_a_at,2634,LOC100507477
2635,1555870_at,2635,RNF207
2636,1555871_at,2636,TTC28-AS1
2637,1555872_a_at,2637,LOC728903
2638,1555874_x_at,2638,GLIDR
2639,1555875_at,2639,SRGAP1
2640,1555876_at,2640,SRGAP1
2641,1555878_at,2641,RPS24
2642,1555880_at,2642,ERVFRD-1
2643,1555881_s_at,2643,LZTS2
2644,1555882_at,2644,SPIN3
2645,1555883_s_at,2645,SPIN3
2646,1555884_at,2646,PSMD6
2647,1555886_at,2647,PDSS2
2648,1555888_at,2648,UBR5-AS1
2649,1555889_a_at,2649,CRTAP
2650,1555890_at,2650,LOC101928605
2651,1555892_s_at,2651,PSMD5-AS1
2652,1555893_at,2652,1555893_at
2653,1555894_s_at,2653,MTSS1L
2654,1555895_at,2654,DNM2
2655,1555896_a_at,2655,ADAM15
2656,1555897_at,2656,CA306222
2657,1555898_at,2657,ANKRD36C
2658,1555900_at,2658,DCTN5
2659,1555902_at,2659,ARMCX5
2660,1555904_at,2660,FRY
2661,1555905_a_at,2661,TCAIM
2662,1555906_s_at,2662,TCAIM
2663,1555907_at,2663,AGAP2-AS1
2664,1555908_at,2664,FAM120A
2665,1555910_at,2665,PTCD2
2666,1555912_at,2666,ST7-AS1
2667,1555913_at,2667,GON4L
2668,1555914_a_at,2668,EXD3
2669,1555916_at,2669,RPUSD3
2670,1555920_at,2670,CBX3
2671,1555922_at,2671,CASC10
2672,1555923_a_at,2672,CASC10
2673,1555925_at,2673,BE045368
2674,1555926_a_at,2674,BE045368
2675,1555928_at,2675,BM873997
2676,1555929_s_at,2676,BM873997
2677,1555931_at,2677,TSGA10
2678,1555932_at,2678,TSGA10
2679,1555933_at,2679,KIAA2013
2680,1555935_s_at,2680,HUNK
2681,1555938_x_at,2681,VIM
2682,1555939_at,2682,PRKCA-AS1
2683,1555940_a_at,2683,PRKCA-AS1
2684,1555942_a_at,2684,MIR205
2685,1555943_at,2685,PGAM5
2686,1555944_at,2686,FAM120A
2687,1555945_s_at,2687,FAM120A
2688,1555947_at,2688,FAM120A
2689,1555948_s_at,2689,FAM120A
2690,1555950_a_at,2690,CD55
2691,1555952_at,2691,SLC19A1
2692,1555953_at,2692,SLC19A1
2693,1555958_at,2693,CRTAC1
2694,1555960_at,2694,HINT1
2695,1555961_a_at,2695,HINT1
2696,1555962_at,2696,B3GNT7
2697,1555963_x_at,2697,B3GNT7
2698,1555964_at,2698,ARL17B
2699,1555967_at,2699,AA362254
2700,1555968_a_at,2700,AA362254
2701,1555970_at,2701,FBXO28
2702,1555971_s_at,2702,FBXO28
2703,1555972_s_at,2703,FBXO28
2704,1555973_at,2704,BU617042
2705,1555974_a_at,2705,BU617042
2706,1555976_s_at,2706,MYL12A
2707,1555977_at,2707,MYL12A
2708,1555978_s_at,2708,MYL12A
2709,1555979_at,2709,LOC100130417
2710,1555980_a_at,2710,LOC100130417
2711,1555981_at,2711,ASB16-AS1
2712,1555982_at,2712,ZFYVE16
2713,1555985_at,2713,C17orf64
2714,1555988_a_at,2714,LINC00661
2715,1555989_at,2715,DAAM1
2716,1555990_at,2716,C22orf42
2717,1555991_s_at,2717,C22orf42
2718,1555993_at,2718,CACNA1D
2719,1555994_at,2719,DIAPH3-AS1
2720,1555995_a_at,2720,DIAPH3-AS1
2721,1555996_s_at,2721,MIR1248
2722,1555997_s_at,2722,IGFBP5
2723,1555998_at,2723,ATP5H
2724,1556000_s_at,2724,BTBD7
2725,1556001_at,2725,LOC284939
2726,1556003_a_at,2726,LOC101928817
2727,1556004_at,2727,LOC101928817
2728,1556006_s_at,2728,CSNK1A1
2729,1556007_s_at,2729,CSNK1A1
2730,1556008_a_at,2730,AK096998
2731,1556009_at,2731,PEX13
2732,1556012_at,2732,KLHDC7A
2733,1556014_at,2733,MESP2
2734,1556015_a_at,2734,MESP2
2735,1556017_at,2735,NBEAL2
2736,1556019_at,2736,GPR180
2737,1556021_at,2737,GPR180
2738,1556024_at,2738,EME2
2739,1556026_at,2739,LINC00893
2740,1556029_s_at,2740,NMNAT2
2741,1556030_at,2741,SMTN
2742,1556033_at,2742,LINC01138
2743,1556034_s_at,2743,MTMR11
2744,1556035_s_at,2744,ZNF207
2745,1556037_s_at,2745,HHIP
2746,1556038_at,2746,GPR173
2747,1556039_s_at,2747,GPR173
2748,1556042_s_at,2748,LINC01089
2749,1556043_a_at,2749,TTN-AS1
2750,1556046_a_at,2750,MIR124-1
2751,1556047_s_at,2751,MAGEE1
2752,1556048_at,2752,LOC100507564
2753,1556049_at,2753,RTN4
2754,1556051_a_at,2754,BICD1
2755,1556053_at,2755,DNAJC7
2756,1556054_at,2756,1556054_at
2757,1556055_at,2757,U90905
2758,1556056_at,2758,SIK2
2759,1556057_s_at,2759,NEUROD1
2760,1556058_s_at,2760,SPEN
2761,1556059_s_at,2761,SPEN
2762,1556060_a_at,2762,ZNF451
2763,1556061_at,2763,RPP30
2764,1556062_at,2764,RPP30
2765,1556063_s_at,2765,RPP30
2766,1556064_at,2766,LOC284926
2767,1556065_at,2767,CDPF1
2768,1556066_at,2768,KDM6B
2769,1556067_a_at,2769,KDM6B
2770,1556069_s_at,2770,HIF3A
2771,1556072_at,2771,LINC00528
2772,1556075_at,2772,BMPR2
2773,1556078_at,2773,BF509267
2774,1556081_at,2774,CA314425
2775,1556082_a_at,2775,CA314425
2776,1556084_at,2776,HNRNPM
2777,1556086_at,2777,HPF1
2778,1556088_at,2778,RPAIN
2779,1556090_at,2779,BM970306
2780,1556092_s_at,2780,HEMK1
2781,1556095_at,2781,UNC13C
2782,1556096_s_at,2782,UNC13C
2783,1556097_at,2783,HOMER2
2784,1556099_at,2784,LINC00290
2785,1556102_x_at,2785,LOC389906
2786,1556103_at,2786,1556103_at
2787,1556105_at,2787,AW079553
2788,1556107_at,2788,LOC105372881
2789,1556110_at,2789,BM676963
2790,1556111_s_at,2790,BM676963
2791,1556113_at,2791,LOC101928841
2792,1556114_a_at,2792,LOC101928841
2793,1556116_s_at,2793,TNPO1
2794,1556117_at,2794,LINC01260
2795,1556121_at,2795,NAP1L1
2796,1556122_at,2796,RAB11B-AS1
2797,1556123_a_at,2797,RAB11B-AS1
2798,1556125_at,2798,BM668595
2799,1556126_s_at,2799,BM668595
2800,1556127_at,2800,DIP2A
2801,1556128_a_at,2801,RASGRF2
2802,1556129_at,2802,LOC642533
2803,1556131_s_at,2803,FBF1
2804,1556133_s_at,2804,TEX36-AS1
2805,1556134_a_at,2805,B3GNT5
2806,1556136_at,2806,MYLK4
2807,1556138_a_at,2807,CA430162
2808,1556144_at,2808,DHX30
2809,1556145_a_at,2809,LOC100131170
2810,1556147_at,2810,LOC105377832
2811,1556148_s_at,2811,LOC105377832
2812,1556149_at,2812,ARVCF
2813,1556151_at,2813,ITFG1
2814,1556153_s_at,2814,BQ025487
2815,1556154_a_at,2815,SNAI3-AS1
2816,1556155_at,2816,GPR37L1
2817,1556156_at,2817,ESRRB
2818,1556158_at,2818,SAXO2
2819,1556159_at,2819,AA496222
2820,1556160_a_at,2820,AA496222
2821,1556161_a_at,2821,LOC105379178
2822,1556162_at,2822,IGSF3
2823,1556163_a_at,2823,IGSF3
2824,1556165_at,2824,LOC100505727
2825,1556166_x_at,2825,LOC100505727
2826,1556167_at,2826,MROH2A
2827,1556168_s_at,2827,MROH2A
2828,1556170_at,2828,LOC101927516
2829,1556171_a_at,2829,LOC101927516
2830,1556172_at,2830,LOC105374809
2831,1556173_a_at,2831,LOC105374809
2832,1556175_at,2832,MTSS1L
2833,1556176_at,2833,TAF8
2834,1556178_x_at,2834,TAF8
2835,1556180_at,2835,LINC00847
2836,1556181_at,2836,ANKRD65
2837,1556182_x_at,2837,ANKRD65
2838,1556183_at,2838,ANKRD36BP2
2839,1556185_a_at,2839,BC035072
2840,1556186_s_at,2840,EMC1
2841,1556187_at,2841,ZNF555
2842,1556188_a_at,2842,ZNF555
2843,1556190_s_at,2843,LOC100507516
2844,1556192_x_at,2844,1556192_x_at
2845,1556194_a_at,2845,HSPA4L
2846,1556195_a_at,2846,LOC105376796
2847,1556199_a_at,2847,RGS9BP
2848,1556200_a_at,2848,C10orf90
2849,1556201_at,2849,RNASET2
2850,1556202_at,2850,SRGAP2
2851,1556203_a_at,2851,SRGAP2
2852,1556204_a_at,2852,ZNF814
2853,1556205_at,2853,AK094546
2854,1556206_at,2854,LINC00408
2855,1556207_a_at,2855,LINC00408
2856,1556209_at,2856,CLEC2B
2857,1556210_at,2857,N62827
2858,1556211_a_at,2858,N62827
2859,1556212_x_at,2859,N62827
2860,1556213_a_at,2860,BTG3
2861,1556216_s_at,2861,BG704082
2862,1556220_at,2862,BM992214
2863,1556221_a_at,2863,BM992214
2864,1556222_at,2864,SEPT7P9
2865,1556224_a_at,2865,ZNF783
2866,1556226_at,2866,1556226_at
2867,1556227_at,2867,VCPIP1
2868,1556228_a_at,2868,VCPIP1
2869,1556229_at,2869,BG571614
2870,1556231_a_at,2870,URI1
2871,1556232_at,2871,KIF6
2872,1556233_s_at,2872,KIF6
2873,1556235_at,2873,CH17-408M7.1
2874,1556236_at,2874,ZNF391
2875,1556238_at,2875,BC040322
2876,1556239_a_at,2876,BC040322
2877,1556240_at,2877,1556240_at
2878,1556242_a_at,2878,LOC100310756
2879,1556244_s_at,2879,LOC375196
2880,1556247_a_at,2880,LOC100506271
2881,1556248_at,2881,EIF1B-AS1
2882,1556249_a_at,2882,EIF1B-AS1
2883,1556250_at,2883,BQ775325
2884,1556253_s_at,2884,AW452656
2885,1556255_a_at,2885,LOC400756
2886,1556256_a_at,2886,AF086125
2887,1556257_at,2887,LOC645513
2888,1556259_at,2888,CADM1
2889,1556261_a_at,2889,LOC105378732
2890,1556262_at,2890,LOC101928818
2891,1556263_s_at,2891,LOC101928818
2892,1556265_at,2892,C20orf202
2893,1556266_a_at,2893,C20orf202
2894,1556267_at,2894,MYRFL
2895,1556269_at,2895,MYT1
2896,1556271_at,2896,LOC101928896
2897,1556272_a_at,2897,LOC101928896
2898,1556274_at,2898,BC038775
2899,1556277_a_at,2899,PAPD4
2900,1556279_at,2900,TSEN2
2901,1556281_at,2901,AF085852
2902,1556282_at,2902,FGFR1OP2
2903,1556283_s_at,2903,FGFR1OP2
2904,1556284_at,2904,PPA2
2905,1556285_s_at,2905,PPA2
2906,1556287_a_at,2906,AA971590
2907,1556288_at,2907,SMIM21
2908,1556289_at,2908,LOC100506016
2909,1556291_at,2909,POM121L12
2910,1556292_s_at,2910,POM121L12
2911,1556294_at,2911,FXYD2
2912,1556296_at,2912,BI559356
2913,1556297_a_at,2913,BI559356
2914,1556299_s_at,2914,C12orf76
2915,1556300_s_at,2915,SIM1
2916,1556301_at,2916,LOC100287015
2917,1556304_s_at,2917,LINC00899
2918,1556306_at,2918,AA082707
2919,1556308_at,2919,PRRT3
2920,1556309_s_at,2920,FAAP20
2921,1556312_at,2921,C2orf71
2922,1556314_a_at,2922,BQ002274
2923,1556316_s_at,2923,MIF-AS1
2924,1556318_s_at,2924,CAND1
2925,1556319_at,2925,TRIM44
2926,1556320_at,2926,STOML1
2927,1556321_a_at,2927,MESDC1
2928,1556322_a_at,2928,AW952920
2929,1556323_at,2929,CELF2
2930,1556325_at,2930,FILIP1
2931,1556327_a_at,2931,AK022239
2932,1556328_at,2932,PCDH10
2933,1556329_a_at,2933,PCDH10
2934,1556331_a_at,2934,BC035063
2935,1556332_at,2935,CA313430
2936,1556333_at,2936,1556333_at
2937,1556334_s_at,2937,1556334_s_at
2938,1556336_at,2938,LOC101928747
2939,1556338_at,2939,BM353142
2940,1556339_a_at,2940,BM353142
2941,1556340_at,2941,MAPK12
2942,1556341_s_at,2942,MAPK12
2943,1556344_at,2943,LOC150051
2944,1556345_s_at,2944,AF086534
2945,1556346_at,2945,COTL1
2946,1556347_at,2946,1556347_at
2947,1556348_at,2947,HEATR1
2948,1556350_a_at,2948,EIF4A2
2949,1556351_at,2949,HCN1
2950,1556352_at,2950,AI692624
2951,1556354_s_at,2951,RGL3
2952,1556355_x_at,2952,RGL3
2953,1556356_at,2953,ERICH1
2954,1556357_s_at,2954,ERICH1
2955,1556359_at,2955,C6orf89
2956,1556361_s_at,2956,ANKRD13C
2957,1556362_at,2957,LOC101927531
2958,1556364_at,2958,ADAMTS9-AS2
2959,1556365_at,2959,LY86-AS1
2960,1556366_s_at,2960,LY86-AS1
2961,1556368_at,2961,PHKG2
2962,1556369_a_at,2962,PHKG2
2963,1556371_at,2963,OLIG3
2964,1556373_a_at,2964,FAM185A
2965,1556374_s_at,2965,LOC105370622
2966,1556375_at,2966,AF086103
2967,1556377_s_at,2967,LMO7
2968,1556378_a_at,2968,LOC101929800
2969,1556381_at,2969,NAA15
2970,1556382_a_at,2970,NAA15
2971,1556383_at,2971,N20130
2972,1556385_at,2972,BQ028191
2973,1556387_at,2973,LOC100507389
2974,1556388_a_at,2974,LOC100507389
2975,1556389_at,2975,CNPY3
2976,1556392_a_at,2976,BC031323
2977,1556393_at,2977,BE326219
2978,1556394_a_at,2978,BE326219
2979,1556395_at,2979,AF147356
2980,1556397_at,2980,BM510616
2981,1556398_a_at,2981,BM510616
2982,1556400_at,2982,AI989541
2983,1556401_a_at,2983,AI989541
2984,1556402_at,2984,CA425190
2985,1556404_a_at,2985,ZNRF2P1
2986,1556405_s_at,2986,LOC374890
2987,1556406_at,2987,LINC00879
2988,1556409_a_at,2988,AF086184
2989,1556410_a_at,2989,KRTAP19-1
2990,1556411_s_at,2990,KY
2991,1556412_at,2991,BM091363
2992,1556413_a_at,2992,AF086538
2993,1556414_at,2993,LINC00515
2994,1556416_s_at,2994,AF086242
2995,1556417_a_at,2995,AF147404
2996,1556420_s_at,2996,YPEL2
2997,1556421_at,2997,C8orf34-AS1
2998,1556422_at,2998,AK090676
2999,1556423_at,2999,VASH1
3000,1556425_a_at,3000,LOC284219
3001,1556426_at,3001,HEXA
3002,1556427_s_at,3002,LRRN4CL
3003,1556429_a_at,3003,TBC1D31
3004,1556432_at,3004,BM987612
3005,1556434_at,3005,BQ777552
3006,1556435_at,3006,LOC400622
3007,1556436_at,3007,EXTL3-AS1
3008,1556437_at,3008,LOC253805
3009,1556439_at,3009,AL832163
3010,1556442_x_at,3010,AU159357
3011,1556444_a_at,3011,LOC100288310
3012,1556445_at,3012,1556445_at
3013,1556447_at,3013,LINC00606
3014,1556448_a_at,3014,LINC00606
3015,1556449_at,3015,BM717927
3016,1556451_at,3016,AL833645
3017,1556452_a_at,3017,LINC00928
3018,1556453_at,3018,LOC100506274
3019,1556454_a_at,3019,LOC100506274
3020,1556456_at,3020,LINC01138
3021,1556457_s_at,3021,LINC01138
3022,1556459_at,3022,ARHGAP22-IT1
3023,1556460_a_at,3023,ARHGAP22-IT1
3024,1556461_at,3024,BE675108
3025,1556462_a_at,3025,BE675108
3026,1556464_a_at,3026,C2orf72
3027,1556465_at,3027,AF087972
3028,1556467_at,3028,LOC101929734
3029,1556468_at,3029,LOC105376166
3030,1556469_s_at,3030,LOC105376166
3031,1556471_at,3031,SCML4
3032,1556472_s_at,3032,SCML4
3033,1556473_at,3033,LOC285097
3034,1556474_a_at,3034,LOC285097
3035,1556476_at,3035,LOC283485
3036,1556477_a_at,3036,LOC283485
3037,1556479_at,3037,AI937390
3038,1556480_a_at,3038,AI937390
3039,1556484_at,3039,LRRC52
3040,1556486_at,3040,LOC105378577
3041,1556487_a_at,3041,MAATS1
3042,1556488_s_at,3042,MAATS1
3043,1556489_at,3043,LOC101805491
3044,1556490_a_at,3044,LOC101805491
3045,1556491_at,3045,BM980936
3046,1556492_a_at,3046,PIAS2
3047,1556493_a_at,3047,KDM4C
3048,1556494_at,3048,LINC01365
3049,1556496_a_at,3049,AF086429
3050,1556497_a_at,3050,AW130612
3051,1556498_at,3051,FAM69A
3052,1556499_s_at,3052,COL1A1
3053,1556500_a_at,3053,LOC105374989
3054,1556502_at,3054,LOC100507654
3055,1556504_at,3055,BC040646
3056,1556505_at,3056,LINC00605
3057,1556507_at,3057,LINC01210
3058,1556508_s_at,3058,LINC01210
3059,1556510_at,3059,NFIA-AS2
3060,1556511_a_at,3060,NFIA-AS2
3061,1556513_at,3061,ZNF573
3062,1556514_at,3062,C12orf74
3063,1556516_at,3063,LOC100506331
3064,1556518_at,3064,DLG1-AS1
3065,1556520_at,3065,BC029602
3066,1556521_a_at,3066,BC029602
3067,1556527_a_at,3067,BC038203
3068,1556528_at,3068,LINC00692
3069,1556529_a_at,3069,LINC00692
3070,1556531_at,3070,BC039511
3071,1556533_at,3071,LINC00868
3072,1556536_at,3072,LOC729224
3073,1556538_at,3073,MELTF
3074,1556540_a_at,3074,AF088061
3075,1556541_s_at,3075,1556541_s_at
3076,1556542_a_at,3076,AF086077
3077,1556543_at,3077,AF086013
3078,1556545_at,3078,AK056941
3079,1556551_s_at,3079,SLC39A6
3080,1556552_a_at,3080,ACSF3
3081,1556553_at,3081,AL832938
3082,1556554_at,3082,TRIM50
3083,1556555_at,3083,LYRM4-AS1
3084,1556558_s_at,3084,ENTPD3-AS1
3085,1556560_a_at,3085,FAM229A
3086,1556564_at,3086,HHIPL1
3087,1556567_at,3087,NAP1L4
3088,1556568_a_at,3088,1556568_a_at
3089,1556571_at,3089,LOC100506538
3090,1556573_s_at,3090,LOC286178
3091,1556578_a_at,3091,FLJ31945
3092,1556579_s_at,3092,IGSF10
3093,1556580_a_at,3093,BE044068
3094,1556581_at,3094,ZNF778
3095,1556582_at,3095,PVR
3096,1556583_a_at,3096,SLC8A1
3097,1556584_at,3097,BC041995
3098,1556586_x_at,3098,BC041995
3099,1556588_at,3099,ST20-AS1
3100,1556589_at,3100,1556589_at
3101,1556590_s_at,3101,1556590_s_at
3102,1556592_at,3102,AI192486
3103,1556593_s_at,3103,AI192486
3104,1556595_at,3104,BQ025203
3105,1556597_a_at,3105,LOC284513
3106,1556598_at,3106,ARPP21
3107,1556599_s_at,3107,ARPP21
3108,1556601_a_at,3108,SPATA13
3109,1556602_at,3109,1556602_at
3110,1556606_at,3110,NAV2
3111,1556607_at,3111,EHD4
3112,1556608_a_at,3112,EHD4
3113,1556609_at,3113,LOC401098
3114,1556613_s_at,3114,DPY19L4
3115,1556616_a_at,3115,KLHDC4
3116,1556617_a_at,3116,LINC00901
3117,1556618_at,3117,AI798724
3118,1556619_at,3118,SHISA9
3119,1556620_at,3119,AF085968
3120,1556621_a_at,3120,AF085919
3121,1556622_s_at,3121,AF085894
3122,1556623_at,3122,BC040055
3123,1556624_at,3123,BM021056
3124,1556625_a_at,3124,BM021056
3125,1556627_at,3125,DRP2
3126,1556629_a_at,3126,SNAP25
3127,1556630_at,3127,CASC2
3128,1556633_at,3128,C1orf204
3129,1556636_at,3129,AI766840
3130,1556638_at,3130,PAX7
3131,1556639_at,3131,LOC100996455
3132,1556641_at,3132,SLC7A14
3133,1556643_at,3133,AK055623
3134,1556645_s_at,3134,TNFRSF10B
3135,1556646_at,3135,DCTN5
3136,1556648_a_at,3136,LINC01553
3137,1556649_at,3137,AF070549
3138,1556650_at,3138,AU152272
3139,1556651_at,3139,CA430403
3140,1556653_at,3140,ANKAR
3141,1556654_at,3141,CDK12
3142,1556655_s_at,3142,CDK12
3143,1556656_at,3143,BF477401
3144,1556657_at,3144,1556657_at
3145,1556658_a_at,3145,1556658_a_at
3146,1556659_at,3146,BQ008117
3147,1556661_at,3147,GTSE1-AS1
3148,1556662_at,3148,LOC100506142
3149,1556663_s_at,3149,LOC100506142
3150,1556665_at,3150,TTC6
3151,1556666_a_at,3151,TTC6
3152,1556667_at,3152,FTCDNL1
3153,1556669_a_at,3153,AF085944
3154,1556670_at,3154,GTF3C2-AS1
3155,1556671_s_at,3155,GTF3C2-AS1
3156,1556672_a_at,3156,RBM6
3157,1556675_s_at,3157,LINC01016
3158,1556676_a_at,3158,BC030091
3159,1556677_at,3159,AW052159
3160,1556678_a_at,3160,AF086256
3161,1556679_at,3161,AF085961
3162,1556682_s_at,3162,AF086391
3163,1556683_x_at,3163,AF086391
3164,1556684_at,3164,RPPH1
3165,1556685_at,3165,BQ024890
3166,1556687_a_at,3166,LOC101927308
3167,1556689_a_at,3167,WNT4
3168,1556690_s_at,3168,1556690_s_at
3169,1556694_a_at,3169,AA716482
3170,1556695_a_at,3170,NR2F1-AS1
3171,1556696_s_at,3171,NR2F1-AS1
3172,1556697_at,3172,GPRIN3
3173,1556698_a_at,3173,GPRIN3
3174,1556699_at,3174,AI017095
3175,1556700_a_at,3175,AI017095
3176,1556701_at,3176,DLGAP4
3177,1556704_s_at,3177,LOC101929583
3178,1556706_at,3178,AK056249
3179,1556709_a_at,3179,LOC283887
3180,1556711_at,3180,FAM216B
3181,1556713_at,3181,AK022031
3182,1556715_at,3182,PRPSAP1
3183,1556717_at,3183,MIR194-2
3184,1556718_s_at,3184,MIR194-2
3185,1556721_at,3185,C20orf203
3186,1556722_a_at,3186,C20orf203
3187,1556724_at,3187,LOC100288490
3188,1556725_a_at,3188,LOC100288490
3189,1556727_at,3189,PRCD
3190,1556728_at,3190,T92265
3191,1556730_at,3191,LOC652993
3192,1556732_at,3192,EML4
3193,1556734_at,3193,AK027238
3194,1556735_at,3194,AI939544
3195,1556736_at,3195,SCOC-AS1
3196,1556737_at,3196,LINC00671
3197,1556739_at,3197,GOLGA8M
3198,1556740_at,3198,EGFLAM-AS2
3199,1556742_at,3199,GUSBP1
3200,1556743_at,3200,ZNF654
3201,1556744_a_at,3201,ZNF654
3202,1556747_a_at,3202,LOC101928343
3203,1556748_x_at,3203,LOC101928343
3204,1556749_at,3204,BC035096
3205,1556750_at,3205,LOC153577
3206,1556753_s_at,3206,AW513652
3207,1556754_at,3207,LINC00856
3208,1556755_s_at,3208,MIR3150B
3209,1556757_a_at,3209,ALS2CR11
3210,1556758_at,3210,FAM208B
3211,1556759_at,3211,R16907
3212,1556760_a_at,3212,R16907
3213,1556761_at,3213,AI057305
3214,1556762_a_at,3214,AI057305
3215,1556763_at,3215,AI452799
3216,1556764_s_at,3216,AI452799
3217,1556766_at,3217,ERICH1
3218,1556768_at,3218,LINC00930
3219,1556769_a_at,3219,LOC105371967
3220,1556770_a_at,3220,FBXL13
3221,1556771_a_at,3221,CNTFR-AS1
3222,1556773_at,3222,M31157
3223,1556775_at,3223,BC038779
3224,1556776_a_at,3224,LOC101928238
3225,1556777_a_at,3225,LOC101928238
3226,1556778_at,3226,AF086093
3227,1556779_s_at,3227,AF086093
3228,1556781_at,3228,AF129928
3229,1556783_a_at,3229,AF088003
3230,1556784_at,3230,BM980244
3231,1556786_at,3231,PDE5A
3232,1556787_s_at,3232,PDE5A
3233,1556789_a_at,3233,PAXBP1-AS1
3234,1556793_a_at,3234,FAM83C
3235,1556794_at,3235,1556794_at
3236,1556796_at,3236,KRBOX1-AS1
3237,1556797_at,3237,RNF144A-AS1
3238,1556798_a_at,3238,RNF144A-AS1
3239,1556800_a_at,3239,BC041397
3240,1556801_at,3240,LOC400794
3241,1556803_at,3241,POLR3B
3242,1556804_s_at,3242,POLR3B
3243,1556805_at,3243,BC042834
3244,1556806_at,3244,BM684993
3245,1556808_at,3245,RAP2A
3246,1556809_a_at,3246,RAP2A
3247,1556810_a_at,3247,AF087995
3248,1556812_a_at,3248,AF086041
3249,1556813_at,3249,AF086007
3250,1556814_a_at,3250,AF086143
3251,1556815_at,3251,BQ184537
3252,1556817_a_at,3252,AF086147
3253,1556818_at,3253,BE671639
3254,1556820_a_at,3254,DLEU2
3255,1556821_x_at,3255,DLEU2
3256,1556822_s_at,3256,ZNF837
3257,1556823_s_at,3257,1556823_s_at
3258,1556824_at,3258,AF147445
3259,1556826_s_at,3259,DRAXIN
3260,1556827_at,3260,LPP-AS2
3261,1556828_at,3261,1556828_at
3262,1556829_at,3262,TIPARP-AS1
3263,1556831_at,3263,DYNC1H1
3264,1556832_at,3264,LOC101927314
3265,1556834_at,3265,DSG2-AS1
3266,1556835_s_at,3266,DSG2-AS1
3267,1556836_at,3267,BE675956
3268,1556837_a_at,3268,BE675956
3269,1556839_s_at,3269,LOC100289090
3270,1556841_a_at,3270,ALDH1L2
3271,1556842_at,3271,LOC286087
3272,1556844_at,3272,LOC100132078
3273,1556846_at,3273,BF511588
3274,1556847_s_at,3274,BF511588
3275,1556849_at,3275,AU146310
3276,1556850_at,3276,CEP290
3277,1556851_at,3277,LOC100506609
3278,1556852_a_at,3278,LOC100506609
